review,rating,date,bank,source,sentiment_label,sentiment_score
"the new mobile banking application is a major upgrade! it’s incredibly user-friendly, with a clean and modern design that makes navigation simple and intuitive. i really appreciate how fast it loads and how smooth the overall experience is. all essential services like balance checks, transfers, and bill payments are eas y to find and use. the added security features give me peace of mind, and the app runs reliably without crashes or glitches. it’s clear a lot of thought went into the user experi",5,2025-04-21,Dashen,Google Play Store,POSITIVE,0.9992745518684387
"as an internal customer, dashen bank superapp has greatly simplified my online banking experience. it's easy to use, allowing me to quickly check balances, transfer money and pay bills. the app's advanced security features are highly secure, ensuring my data is well protected. the three click, chat banking and ips features have also given me a smarter experience. in deed dashen bank is always steping ahead!",5,2025-04-21,Dashen,Google Play Store,POSITIVE,0.9990044236183167
"a truly impressive app — user-friendly and a game-changer in ethiopian banking. the dashen super app stands out as one of the most innovative and convenient digital banking solutions in ethiopia’s financial history. smooth navigation, seamless features, and a wide range of services all in one place. well done!",5,2025-04-21,Dashen,Google Play Store,POSITIVE,0.9998193383216858
dashen bank super up has very fast and convenience and also it has contain more things on one app .i am very interesting to use dashen bank super up,5,2025-04-21,Dashen,Google Play Store,POSITIVE,0.9974090456962585
"the dashen bank super app has truly elevated my mobile banking experience. it's fast, user-friendly, and packed with all the essential features. the interface is clean and intuitive, making navigation easy even for first-time users. i also appreciate the added security features that give me peace of mind while banking on the go. dashen bank has done an amazing job with this app—it’s reliable, efficient, and always improving. highly recommended for anyone looking for seamless digital banking!",5,2025-04-21,Dashen,Google Play Store,POSITIVE,0.9998351335525513
a fantastic product!! keep the good work.,5,2025-04-21,Dashen,Google Play Store,POSITIVE,0.9998842477798462
"i am very impressed with the dashen super app. it is user-friendly and operates efficiently. the budget and chatbot features are impressive, and all items can be purchased with just three clicks.",5,2025-04-21,Dashen,Google Play Store,POSITIVE,0.9998030066490173
"the dashen super app offers a quick and user-friendly experience, bringing together a variety of services, like budgeting, payments, airtime recharges, and more, all in one convenient platform. its sleek design and intuitive navigation ensure effortless transactions. it's evident that dashen bank has carefully crafted the app to make everyday financial activities easier. a great choice for anyone aiming to streamline their digital routines!",5,2025-04-21,Dashen,Google Play Store,POSITIVE,0.999062716960907
dashen supper app is the most useful app for our customers,5,2025-04-21,Dashen,Google Play Store,POSITIVE,0.9988586902618408
it is the most amazing mobile app,5,2025-04-21,Dashen,Google Play Store,POSITIVE,0.9998717308044434
a good and fast supper app thanks for dashen bank,5,2025-04-21,Dashen,Google Play Store,POSITIVE,0.9997884631156921
"dear users of the dashen bank super app,i have been using the dashen bank super app for a while now, and i must say—it’s truly a game-changer! the app is incredibly fast and reliable; i’ve never encountered any delays with my transactions. one feature i absolutely love is chat banking. it makes everyday tasks like checking my balance or transferring money as simple as sending a quick message. also, the budgeting tool has been a huge help in tracking my spending and giving me a clearer",5,2025-04-21,Dashen,Google Play Store,POSITIVE,0.9993189573287964
too best,1,2025-04-21,Dashen,Google Play Store,POSITIVE,0.877548098564148
"dashen bank super up,use the app and makes your easy,fast,convinent.",5,2025-04-21,Dashen,Google Play Store,POSITIVE,0.9985912442207336
to join digital world use supper app and make your life easy,5,2025-04-21,Dashen,Google Play Store,POSITIVE,0.987091064453125
best mobile banking application,5,2025-04-21,Dashen,Google Play Store,POSITIVE,0.9996380805969238
"this banking superapp is incredibly well designed. the design and appearance of the app and the overall experience i have when using the app is fantastic. the app is packed with features from banking to e-commerce all in one place.it even has a budget setting option which is super useful for managing my money. everything runs smoothly and i love how convenient it has made my daily life. huge kudos to dashen bank. you are truly living up to the motto ''always one step ahead."" keep it up!",5,2025-04-21,Dashen,Google Play Store,POSITIVE,0.9998156428337097
i was really amazed by the idea of an e-commerce service on a banking app. this is what it means to be one step ahead. please include all kinds of products in there as soon as possible.,5,2025-04-21,Dashen,Google Play Store,POSITIVE,0.9981945157051086
this is what we expect to get service dashen bank always like his slogan,5,2025-04-21,Dashen,Google Play Store,NEGATIVE,0.8835362792015076
"dashen supapp is the most contemporary application, offering a great experience by enabling users to perform multiple tasks through a single platform—such as chatting with friends, transferring money, paying bills, and more. it is the first app of its kind in the ethiopian banking industry, making it a remarkable opportunity for entrepreneurs working in app-based sales and software marketing. good job, dashen bank!",5,2025-04-21,Dashen,Google Play Store,POSITIVE,0.9997934699058533
dashen super app gives me an amazing convenience and makes life easy.,5,2025-04-21,Dashen,Google Play Store,POSITIVE,0.999823272228241
excellent mobile banking app,5,2025-04-21,Dashen,Google Play Store,POSITIVE,0.9998179078102112
wow! like his name super app...,5,2025-04-21,Dashen,Google Play Store,POSITIVE,0.9985873699188232
dashen supper app is the most special. ይምቾቱ ይለያያል!!!!,5,2025-04-21,Dashen,Google Play Store,POSITIVE,0.9926958084106445
convenient and fast,5,2025-04-21,Dashen,Google Play Store,POSITIVE,0.9996170997619629
best- in-class app.,5,2025-04-21,Dashen,Google Play Store,POSITIVE,0.999584972858429
i really like this amazing application and dashen supper app that has made my life easier.,5,2025-04-21,Dashen,Google Play Store,POSITIVE,0.9997171759605408
superb,5,2025-04-21,Dashen,Google Play Store,POSITIVE,0.9998656511306763
"amazing features, faster and easy to use",5,2025-04-21,Dashen,Google Play Store,POSITIVE,0.9998817443847656
"the dashen super app offers a modern, user-friendly experience that leverages the latest technological advancements to deliver a seamless e-commerce platform",5,2025-04-21,Dashen,Google Play Store,POSITIVE,0.999481737613678
best app!,5,2025-04-21,Dashen,Google Play Store,POSITIVE,0.9997498393058777
i love it. one of the best mobile banking app in the banking industry,5,2025-04-21,Dashen,Google Play Store,POSITIVE,0.9998683929443359
no working for me hulum information asgebiche continue or accept yemilew button ayeseram my phone is samsung a51,1,2025-04-21,Dashen,Google Play Store,NEGATIVE,0.9980541467666626
waw no idea the best app.,5,2025-04-19,Dashen,Google Play Store,NEGATIVE,0.9923465251922607
fast best app,5,2025-04-18,Dashen,Google Play Store,POSITIVE,0.999737560749054
nice app ever,5,2025-04-17,Dashen,Google Play Store,POSITIVE,0.9998384714126587
"feature-rich? absolutely. but the speed? painfully slow. seriously, is it communicating with a server on mars or something?",5,2025-04-16,Dashen,Google Play Store,NEGATIVE,0.9992289543151855
"the dashen super app delivers a remarkably fast, highly secure, and exceptionally user-friendly experience, establishing it as a leading application in its category.keep it up and stay ahead dashen bank.",5,2025-04-14,Dashen,Google Play Store,POSITIVE,0.9997890591621399
so far so good! their in person customer service is amazing 👏,5,2025-04-14,Dashen,Google Play Store,POSITIVE,0.9998642206192017
the app is very backward and doesn't always work. if it works three hours out of 24 hours it's great!😥,1,2025-04-14,Dashen,Google Play Store,NEGATIVE,0.9958034157752991
ምርጫዬ ነው,5,2025-04-13,Dashen,Google Play Store,NEGATIVE,0.7850590348243713
it's bad for the connection and too many days are it that not working,1,2025-04-12,Dashen,Google Play Store,NEGATIVE,0.9996840953826904
it's samart,5,2025-04-10,Dashen,Google Play Store,POSITIVE,0.9992457628250122
"the app is not working properly, i have been using it.",1,2025-04-10,Dashen,Google Play Store,NEGATIVE,0.999715268611908
it is very good app,5,2025-04-10,Dashen,Google Play Store,POSITIVE,0.9998699426651001
"i had a disappointing experience with dashen bank's super up service. the app is very slow and takes forever to load during transactions, which is incredibly frustrating. additionally, it doesn't generate receipts for any transactions, making it difficult to keep track of my expenses. i also reached out to customer support, but the response time was longer than expected. overall, i was hoping for a better experience, but i find the service lacking and in need of improvement.",2,2025-04-09,Dashen,Google Play Store,NEGATIVE,0.9996039271354675
slow cumbersome,3,2025-04-08,Dashen,Google Play Store,NEGATIVE,0.9997989535331726
is really 💀,2,2025-04-08,Dashen,Google Play Store,POSITIVE,0.9858713746070862
it's slow to send otp. it's not reliable. it crushed many times. it needs improvement in many ways,1,2025-04-07,Dashen,Google Play Store,NEGATIVE,0.9997294545173645
"this is the worst mobile banking experience i’ve ever had. it doesn’t work when you need it, and it randomly updates itself without warning. you can’t make transactions whenever you want. it’s a nightmare for anyone who relies on this as their main banking option, especially those with a lot of money in their account. i’m lucky i’m not one of them, but still, it’s infuriating not being able to access your money when you need it.""l",1,2025-04-07,Dashen,Google Play Store,NEGATIVE,0.9996976852416992
"i have experienced on using the app of banks in ethiopia, this dashen sup is like old version of the applications for using. i gave 3 star for it's very low speed while login and processing",3,2025-04-07,Dashen,Google Play Store,NEGATIVE,0.9981010556221008
proud by dashen bank,5,2025-04-06,Dashen,Google Play Store,POSITIVE,0.9998666048049927
this app is not working unless you turn off developer mode on your phone. so it takes your rights to just use it.,2,2025-04-04,Dashen,Google Play Store,NEGATIVE,0.9994447827339172
real super up,5,2025-04-04,Dashen,Google Play Store,POSITIVE,0.9998282194137573
it's very disappointing fix it as soon as possible not expected from dashin bank fix it,1,2025-04-04,Dashen,Google Play Store,NEGATIVE,0.9993618130683899
why dashen bank workers hidden my atm card 🏧?it's a big problem to me,5,2025-04-04,Dashen,Google Play Store,NEGATIVE,0.999297022819519
tanku,5,2025-04-04,Dashen,Google Play Store,NEGATIVE,0.9159653186798096
why does it ask me for both pin and opt even the opt is touch let alone both,2,2025-04-02,Dashen,Google Play Store,NEGATIVE,0.9958769083023071
it is best app easy to use,5,2025-04-01,Dashen,Google Play Store,POSITIVE,0.9864110350608826
it is very easy to use and powerful application.,3,2025-04-01,Dashen,Google Play Store,POSITIVE,0.9997655749320984
this apps have a good feature but but some features like developer mode turn off irritate user,3,2025-03-31,Dashen,Google Play Store,NEGATIVE,0.997230589389801
"this is not only a mobile banking app, it is beyond that. we will access our account easily, we are able to get many information easily here. i.e. exchage rate. we are able to chat with others, we are able to budget, we are able to transfer to other bank and within dashen. we are able to access many accounts in a single app, we are able to pay bills in qr scan, we are able to make payments and order delivery items here in a single app. #always one step ahead.",5,2025-03-31,Dashen,Google Play Store,POSITIVE,0.9897826910018921
